istio_request_duration_milliseconds_count_5xx_forecast_prob,istio_request_duration_milliseconds_count_5xx_forecast_mdn_output,apm.service.cpu.usertime.utilization_forecast_prob,apm.service.cpu.usertime.utilization_forecast_mdn_output,elasticsearch_os_load15_forecast_prob,elasticsearch_os_load15_forecast_mdn_output,apm.service.apdex_forecast_prob,apm.service.apdex_forecast_mdn_output,apm.service.error.count_forecast_prob,apm.service.error.count_forecast_mdn_output,throughput_forecast_prob,throughput_forecast_mdn_output,istio_request_duration_milliseconds_count_4xx_forecast_prob,istio_request_duration_milliseconds_count_4xx_forecast_mdn_output,istio_request_duration_milliseconds_count_5xx_forecast_mdn_alert,apm.service.cpu.usertime.utilization_forecast_mdn_alert,elasticsearch_os_load15_forecast_mdn_alert,apm.service.apdex_forecast_mdn_alert,apm.service.error.count_forecast_mdn_alert,throughput_forecast_mdn_alert,istio_request_duration_milliseconds_count_4xx_forecast_mdn_alert,timestamp,node_cpu_seconds_total,istio_agent_process_cpu_seconds_total,elasticsearch_data_size_fraction_agreementsearch,elasticsearch_indices_exists_agreementsearch_fraction,elasticsearch_indices_fetch_agreementsearch_fraction,elasticsearch_indices_query_agreementsearch_fraction,elasticsearch_os_cpu_percent,istio_agent_go_memstats_gc_cpu_fraction,istio_agent_process_virtual_memory_bytes,kube_daemonset_status_number_unavailable,node_cpu_seconds_total_agreementsearch,elasticsearch_cluster_health_number_of_nodes_agreementsearch,elasticsearch_cluster_health_status_agreementsearch_yellow,elasticsearch_filesystem_io_stats_device_read_operations_count,elasticsearch_jvm_memory_used_bytes_fraction,elasticsearch_os_load15,kube_pod_container_status_restarts_total,istio_tcp_connections_opened_total,istio_tcp_received_bytes_total,istio_request_duration_milliseconds_count_2xx,istio_request_duration_milliseconds_count_4xx,istio_request_duration_milliseconds_count_5xx,istio_5xx_requests_fraction_agreementsearch,apm.service.apdex,apm.service.transaction.apdex,apm.service.cpu.usertime.utilization,apm.service.error.count,apm.service.external.duration,apm.service.instance.count,apm.service.java.memory.pool,apm.service.memory.heap.committed,apm.service.memory.heap.max,apm.service.memory.heap.used,apm.service.memory.physical,apm.service.metrics.reported,apm.service.overview.web,apm.service.transaction.error.count,cpuUsage,memoryUsage,throughput,errorRate,apm.service.transaction.duration,istio_request_duration_milliseconds_count_5xx_pred,apm.service.cpu.usertime.utilization_pred,elasticsearch_os_load15_pred,apm.service.apdex_pred,apm.service.error.count_pred,throughput_pred,istio_request_duration_milliseconds_count_4xx_pred,istio_request_duration_milliseconds_count_5xx_forecast,apm.service.cpu.usertime.utilization_forecast,elasticsearch_os_load15_forecast,apm.service.apdex_forecast,apm.service.error.count_forecast,throughput_forecast,istio_request_duration_milliseconds_count_4xx_forecast
0.00043274450047516765,0.21872313,0.0167917164264612,0.14354424,6.572393876404135e-09,0.10997536,0.0008365415430593326,0.9509469,1.2944286922370039e-12,-0.005533553,7.169201793768169e-05,0.740543,2.4767451555811467e-17,0.20809385,0,0,0,0,0,0,0,1623844200.0,0.8487491873344539,148.4,0.1776460127170803,0.1932562982264251,2.899739748043318,17.343956800390785,19.358024691358025,7.78410794895e-06,785506304.0,0.0,4318215.661944445,9.0,0.0,16511773956.88889,0.3315397762314037,8.69888888888889,0.0,2340.75,208818813.5,1898470.75,8864.25,5.5,0.0002882897124706,0.9900000095367432,0.9900000095367432,3.2927499135335285,0.0,0.0102344472307261,0.0,218.75352355674465,2048.0,2048.0,750.8289279513888,2278.0973958333334,5.0,8.144603335782027e-06,30.0,5.4879165225558815,2.278097395833333,892.2585928489042,0.0059625390499503,0.026488495035885,0,0,0,0,0,0,0,5.5,3.2927499135335285,8.950000000000001,0.9900000095367432,0.0,892.1084198385236,8890.25
0.0003886584158319311,0.2161272,0.015487105602485493,0.14272283,5.509348935500616e-09,0.109360136,0.0007786599546569087,0.9502208,8.100298190456068e-13,-0.005608214,7.163916149024328e-05,0.73854387,2.560265118034001e-17,0.20942147,0,0,0,0,0,0,0,1623844500.0,0.8487512841093878,148.77249999999998,0.1776556718831594,0.1932561920115535,2.899730978667721,17.34376530879773,9.617283950617283,7.7861767844e-06,785506304.0,0.0,4318478.4488888895,9.0,0.0,16512913706.333334,0.3687811271000055,8.950000000000001,0.0,2344.75,209308391.25,1903761.25,8890.25,5.5,0.0002874891992568,0.9900000095367432,0.9900000095367432,3.2927499135335285,0.0,0.0102618201745067,0.0,218.75352355674465,2048.0,2048.0,750.8289279513888,2278.0973958333334,5.0,4.790751187546765e-06,29.25,5.4879165225558815,2.278097395833333,892.1084198385236,0.0059625390499503,0.026488495035885,0,0,0,0,0,0,0,5.5,3.710758898793843,10.197777777777778,0.9900000095367432,0.0,891.958246828143,8916.5
0.0006903429420617859,0.21985023,0.03108830705957235,0.15519822,2.3477816308012518e-08,0.12936881,0.0008552776903466437,0.9523424,1.3863987217257177e-12,-0.0062546334,5.3718538244304944e-05,0.7561964,4.709636481073509e-17,0.21025065,0,0,0,0,0,0,0,1623844800.0,0.848751581232514,149.195,0.1777086430815682,0.1932563919456625,2.89972894492234,17.343775981918988,13.91358024691358,7.794856037625e-06,785506304.0,0.0,4318731.998333333,9.0,0.0,16514065229.11111,0.3921562396879059,10.197777777777778,0.0,2368.5,209839282.5,1909245.25,8916.5,5.5,0.0002866642394337,0.9900000095367432,0.9900000095367432,3.710758898793843,0.0,0.0104566794778843,0.0,218.693624496387,2046.432749837918,2046.432749837918,753.3375414861534,2276.418481009868,5.0,0.0,25.75,6.184598164656405,2.276418481009868,891.958246828143,0.0045746753331745,0.0361861792876219,0,0,0,0,0,0,0,5.5,3.781266594533733,11.128888888888888,0.9900000095367432,0.0,891.8080738177624,8945.5
0.0007307175958604458,0.21665697,0.033661064055830636,0.15871766,3.729088364528022e-08,0.13955157,0.0006742326019874021,0.94990885,9.865163867104194e-13,-0.006373517,5.380278801054468e-05,0.7564454,5.964634496079831e-17,0.21245424,0,0,0,0,0,0,0,1623845100.0,0.8487512076448489,149.5525,0.1776500043795498,0.1932563460203109,2.899728388206918,17.34384244560728,10.037037037037036,7.7973114395e-06,785506304.0,0.0,4318982.113611111,9.0,0.0,16515161298.666666,0.4610563833097862,11.128888888888888,0.0,2368.5,210319326.25,1914953.0,8945.5,5.5,0.0002858087693365,0.9900000095367432,0.9900000095367432,3.781266594533733,0.0,0.0104566794778843,0.0,218.88464439923348,2048.142261739372,2048.142261739372,754.1951795239708,2278.330174783312,5.0,0.0,25.5,6.302110990889556,2.278330174783312,891.8080738177624,0.0044809138317869,0.0375314279340282,0,0,0,0,0,0,0,5.5,4.345305174464184,11.22,0.9900000095367432,0.0,891.6579008073818,8970.0
0.031239269182526574,0.2433704,0.411260543077614,0.21624829,2.2036790468980097e-07,0.15672171,0.0008200713945430555,0.9500401,9.648888814734218e-06,-0.006062854,3.934075689018112e-05,0.78823733,3.8236450580760375e-14,0.213772,0,1,0,0,0,0,0,1623845400.0,0.8487511471588707,149.965,0.1776123997633982,0.1932571432433671,2.8997209247560547,17.343758287076568,25.358024691358025,7.80390949e-06,785506304.0,0.0,4319233.725000001,9.0,0.0,16516217901.333334,0.4582416301585519,11.22,0.0,2369.0,210801615.0,1920966.75,8970.0,5.5,0.0002849143333435,0.9900000095367432,0.9900000095367432,4.345305174464184,0.0,0.1700050576195587,0.0,218.3015873750889,2046.611874763988,2046.611874763988,747.0386976468852,2273.940302511236,4.8,9.658781836704e-05,23.2,6.802077991161241,2.0934298374374007,891.6579008073818,0.0043227384455033,0.0495866988775179,0,0,0,0,0,0,0,5.5,4.362017730145667,11.882222222222222,0.9900000095367432,0.0,891.5077277970012,7217.8
0.016821212811347547,0.23198465,0.24902539916648908,0.20247434,1.4733367557581856e-07,0.15985985,0.000493357887015041,0.9431282,2.972670092117495e-07,-0.007537497,6.618497621655941e-05,0.7719263,1.097018848815934e-17,0.16248438,0,1,0,0,0,0,0,1623845700.0,0.8487505086724108,120.35,0.1776065829932722,0.193257559740531,2.8997189682482927,17.343772362180324,10.037037037037036,9.18974451846e-06,785270374.4,0.0,4319482.386388889,9.0,0.0,16517851503.0,0.391711620183148,11.882222222222222,0.0,1920.6,169124636.4,1541602.8,7217.8,5.5,0.0002840855616697,0.9900000095367432,0.9900000095367432,4.362017730145667,0.0,0.1744335429356478,0.0,218.8204540272966,2051.5141552925697,2051.5141552925697,748.7646852137806,2279.3612602002227,5.0,0.0001864721492681,26.0,7.270029550242779,2.279361260200223,891.5077277970012,0.0045992238190527,0.0493791791810458,0,0,0,0,0,0,0,5.5,4.362017730145667,12.744444444444447,0.9900000095367432,0.0,891.3575547866205,7240.4
0.017177223995372453,0.23019236,0.2683516885217243,0.2042032,2.0236571593406164e-07,0.1701844,0.0005233014103225863,0.94372755,3.06741757590466e-07,-0.0074435794,6.591893376545996e-05,0.77278525,1.3293383683994674e-17,0.16469201,0,1,0,0,0,0,0,1623846000.0,0.8487506951541774,120.74,0.1776149209073109,0.1932580112947935,2.899707240786965,17.343551968216524,13.395061728395062,8.17744765294e-06,785270374.4,0.0,4319735.019583333,9.0,0.0,16519273847.22222,0.4863428920507431,12.744444444444447,0.0,1920.6,169599302.4,1546880.4,7240.4,5.5,0.000283308791388,0.9900000095367432,0.9900000095367432,4.362017730145667,0.0,0.1743106350112989,0.0,218.8204540272966,2051.5141552925697,2051.5141552925697,748.7646852137806,2279.3612602002227,5.0,0.0001897457296895,26.8,7.270029550242779,2.279361260200223,891.3575547866205,0.0045992238190527,0.0493791791810458,0,0,0,0,0,0,0,5.5,4.362017730145667,12.685555555555558,0.9900000095367432,0.0,891.2073817762399,7269.8
0.017432744565016974,0.23292153,0.2575209216638993,0.20317946,1.972885371985037e-07,0.17011333,0.0005177647994005472,0.94359505,3.3681190114163547e-07,-0.0074066687,6.672384480650414e-05,0.77259696,1.1404803728741254e-17,0.16482434,0,1,0,0,0,0,0,1623846300.0,0.8487505262491838,121.094,0.1776250634589423,0.1932579839682929,2.8997036856174696,17.343379083938668,14.77777777777778,7.832081516739999e-06,785270374.4,0.0,4319985.781805556,9.0,0.0,16520797935.0,0.3893629340937843,12.685555555555558,0.0,1924.2,170092618.4,1552389.6,7269.8,5.5,0.0002825017713898,0.9900000095367432,0.9900000095367432,4.362017730145667,0.0,0.1743460502721499,0.0,218.8204540272966,2051.5141552925697,2051.5141552925697,748.7646852137806,2279.3612602002227,5.0,0.0001897606382396,26.0,7.270029550242779,2.279361260200223,891.2073817762399,0.0045992238190527,0.0493791791810458,0,0,0,0,0,0,0,5.5,4.362017730145667,12.946666666666664,0.9900000095367432,0.0,891.0572087658593,7293.2
0.0190611712406517,0.23589687,0.26953208666083706,0.20413816,2.2801127350969877e-07,0.17587797,0.0005270562080372357,0.94361717,4.589700597003139e-07,-0.0073537165,6.639240259424968e-05,0.77423227,1.0041723835975137e-17,0.16656718,0,1,0,0,0,0,0,1623846600.0,0.8487500356820751,121.484,0.1776335633487843,0.1932580416698353,2.8997025207914024,17.34323691241399,23.49382716049383,7.7551970017e-06,785270374.4,0.0,4320234.924861112,9.0,0.0,16522277684.77778,0.3325939314294254,12.946666666666664,0.0,1924.4,170570930.0,1557939.2,7293.2,5.5,0.0002816957027507,0.9900000095367432,0.9900000095367432,4.362017730145667,0.0,0.1743460502721499,0.0,218.8204540272966,2051.5141552925697,2051.5141552925697,748.7646852137806,2279.3612602002227,5.0,0.0001897606382396,26.0,7.270029550242779,2.279361260200223,891.0572087658593,0.0045992238190527,0.0493791791810458,0,1,0,0,0,0,0,5.5,5.591819414782173,13.387777777777778,0.9883333444595336,0.0,890.9070357554787,7313.8
0.02154332921749838,0.21936363,0.6469879810526399,0.24455835,3.9289655891024875e-07,0.18733183,0.0006831085984124279,0.94528663,3.265721010331513e-05,-0.013120359,2.5998361579216062e-05,0.8052978,4.2997395649481365e-14,0.16157119,0,1,0,0,0,0,0,1623846900.0,0.8487484416893865,121.84,0.1776328817524411,0.1932581420095184,2.8996966374291704,17.343165806427827,18.61728395061728,7.64695492454e-06,785270374.4,0.0,4320478.401666667,9.0,0.0,16523718908.11111,0.4032743901934152,13.387777777777778,0.0,1924.6,171044332.0,1563802.4,7313.8,5.5,0.0002808495087119,0.9883333444595336,0.9916666746139526,5.591819414782173,0.0,0.150871177765078,0.0,220.2920408346937,2073.1211326632456,2073.1211326632456,738.0901227390453,2300.1670199463447,4.333333333333333,0.0001545448423403,21.666666666666668,6.7106261717559095,1.979607577456084,890.9070357554787,0.0038326865158772,0.0675584932908192,0,1,0,0,0,0,0,5.5,5.288652498778389,14.632222222222222,0.9883333444595336,0.0,890.756862745098,7339.6
0.0899434671289443,0.25588274,0.6445251752174175,0.23986581,6.392050580705896e-07,0.2075967,0.0007192828737162182,0.94148296,0.00010566013254882847,0.026854197,1.934241245943412e-05,0.81039417,1.1300418536519347e-15,0.14585285,0,1,0,0,0,0,0,1623847200.0,0.8487448469136658,101.925,0.1775882387062572,0.1932586055073677,2.89971035343691,17.34331656675497,21.41975308641975,0.0011552499057228,785113088.0,0.0,4320711.508055557,9.0,0.0,16525723142.666666,0.4442715687117704,14.632222222222222,0.0,1612.1666666666667,142960529.83333334,1569964.8,7339.6,5.5,0.0002799655454527,0.9883333444595336,0.9883333444595336,5.288652498778389,0.0,0.2545815505877089,0.0,217.8889560568332,2050.0967381664154,2050.0967381664154,730.8622117910909,2274.7882059222497,5.0,0.0004317059287519,26.83333333333333,8.814420831297314,2.274788205922249,890.756862745098,0.0048209548147806,0.0667681192192704,0,1,0,0,0,0,0,5.5,5.288652498778389,15.555555555555555,0.9883333444595336,0.0,890.6066897347174,6151.333333333333
0.035899637278418814,0.23794915,0.627147890012481,0.24079275,6.051171655639673e-07,0.21753849,0.00067109387993326,0.9444672,2.02888582837387e-05,-0.009547935,4.65257672015694e-05,0.79692066,6.689186197402763e-18,0.13459261,0,1,0,0,0,0,0,1623847500.0,0.8487428340949292,102.26333333333334,0.1775617648293418,0.1932635563381271,2.8997122088106364,17.343180244669572,19.123456790123456,8.228188741150001e-06,785156778.6666666,0.0,4320952.723333334,9.0,0.0,16527235298.555555,0.3398479493342554,15.555555555555555,0.0,1633.3333333333333,143474352.66666666,1313470.5,6151.333333333333,5.5,0.0002791950203563,0.9883333444595336,0.9883333444595336,5.288652498778389,0.0,0.2541084199584408,0.0,217.8889560568332,2050.0967381664154,2050.0967381664154,730.8622117910909,2274.7882059222497,5.0,0.0004529970174552,27.166666666666668,8.814420831297314,2.274788205922249,890.6066897347174,0.0048849153278153,0.0667379243724245,0,1,0,0,0,0,0,5.5,5.288652498778389,15.927777777777775,0.9883333444595336,0.0,890.4565167243368,6174.5
0.03461454702815066,0.23506805,0.6308397757685682,0.24140957,6.431477816809081e-07,0.22134994,0.000689338876457815,0.9447445,1.9565120636350322e-05,-0.0095458105,4.9310685756326596e-05,0.79596686,9.807763528683361e-18,0.13560945,0,1,0,0,0,0,0,1623847800.0,0.8487412954894135,102.62666666666668,0.177567540713422,0.193263328719293,2.899702341971905,17.342921151974437,18.358024691358025,7.722548653683332e-06,785200469.3333334,0.0,4321196.301666666,9.0,0.0,16528683086.77778,0.4274427385149914,15.927777777777775,0.0,1633.3333333333333,143947304.5,1318800.3333333333,6174.5,5.5,0.0002784389237943,0.9883333444595336,0.9883333444595336,5.288652498778389,0.0,0.2533892599541318,0.0,217.8889560568332,2050.0967381664154,2050.0967381664154,730.8622117910909,2274.7882059222497,5.0,0.0001935869146641,27.83333333333333,8.814420831297314,2.274788205922249,890.4565167243368,0.0048849153278153,0.0667379243724245,0,1,0,0,0,0,0,5.5,5.288652498778389,17.25111111111111,0.9883333444595336,0.0,890.3063437139562,6195.666666666667
0.009165207214663067,0.22388172,0.35320677581418947,0.2144234,4.924756645368941e-07,0.2349422,0.0007423521060240586,0.94563806,1.4771844679528185e-09,-0.010674761,3.685102341151017e-05,0.80585456,7.739941916355751e-20,0.13988231,0,1,0,0,0,0,0,1623848100.0,0.848737276931459,102.95,0.1775614540467197,0.1932642077238069,2.899702874563424,17.34310310998832,32.111111111111114,7.495303071833332e-06,785200469.3333334,0.0,4321427.275694445,9.0,0.0,16530282819.0,0.3736871137632509,17.25111111111111,0.0,1636.1666666666667,144433797.83333334,1324270.0,6195.666666666667,5.5,0.0002776672464508,0.9883333444595336,0.9883333444595336,5.288652498778389,0.0,0.0248926816996334,0.0,217.8889560568332,2050.0967381664154,2050.0967381664154,730.8622117910909,2274.7882059222497,5.0,1.388066367361528e-06,27.166666666666668,8.814420831297314,2.274788205922249,890.3063437139562,0.0048849153278153,0.0667379243724245,0,0,0,0,0,0,0,5.5,4.4890984188764,19.06111111111112,0.9800000190734864,0.0,890.1561707035755,6215.0
0.03491285403641528,0.25922528,0.3653138275599789,0.2136065,8.465280030654489e-07,0.27295434,0.0008114903383200745,0.9453723,7.30133006445699e-07,-0.0092570465,3.772229376900281e-05,0.80727327,7.336027555294576e-19,0.15777399,0,1,0,0,0,0,0,1623848400.0,0.8487306810066282,103.33166666666664,0.17756564835471,0.1932655568258249,2.899710067981048,17.34331009247185,27.83950617283952,7.611759203216668e-06,785200469.3333334,0.0,4321645.010833333,9.0,0.0,16531967232.333334,0.352110061261021,19.06111111111112,0.0,1652.0,144948477.83333334,1330332.5,6215.0,5.5,0.0002768176348895,0.9800000190734864,0.9800000190734864,4.4890984188764,0.0,0.1079453963600884,0.0,217.716072068649,2041.151558801673,2041.151558801673,749.2597677113163,2266.0429188591884,4.714285714285714,1.1423166669908246e-05,21.428571428571427,6.874643103448105,2.074793376297697,890.1561707035755,0.0039329114010892,0.0643832491817916,0,0,0,0,0,0,0,5.5,4.407917850987068,19.80333333333333,0.9800000190734864,0.0,890.0059976931949,5356.142857142857
0.016022285623948876,0.24236292,0.1516060697915349,0.19412015,7.061865068003674e-07,0.27902356,0.0007986360791825474,0.94499207,2.2549006259387784e-09,-0.008714345,5.9705769796889954e-05,0.78591204,0.0,0.13045865,0,1,0,0,0,0,0,1623848700.0,0.8487237827099707,88.94857142857143,0.1775618860543044,0.1932665163429318,2.8996958065879457,17.34334430324759,23.469135802469136,1.0012102913842856e-05,785038189.7142857,0.0,4321860.897083334,9.0,0.0,16533851370.555555,0.3299388231349334,19.80333333333333,0.0,1429.0,124700907.14285716,1145822.142857143,5356.142857142857,5.5,0.0002759388445019,0.9800000190734864,0.9800000190734864,4.407917850987068,0.0,0.1015460537755564,0.0,218.7995897506172,2050.64129104971,2050.64129104971,754.5480891154692,2276.7591324682894,5.0,3.523867061965714e-05,24.0,7.346529751645114,2.276759132468289,890.0059976931949,0.0041891444536554,0.0646017568942969,0,0,0,0,0,0,0,5.5,4.407917850987068,19.683333333333334,0.9800000190734864,0.0,889.8558246828143,5379.857142857143
0.014954862739239724,0.24232766,0.14548919427361384,0.19331715,6.926489061334108e-07,0.27767244,0.0007917929500118537,0.94491863,1.3326175070237214e-09,-0.008865181,5.9073461509783055e-05,0.78612274,0.0,0.13120373,0,1,0,0,0,0,0,1623849000.0,0.8487191705123549,89.32571428571428,0.1775778147656095,0.193266598937688,2.899691301411022,17.343228034169424,25.24691358024691,8.173614512271428e-06,785075638.8571428,0.0,4322088.694722222,9.0,0.0,16535351613.11111,0.3088402313582691,19.683333333333334,0.0,1429.142857142857,125185094.14285716,1151094.5714285714,5379.857142857143,5.5,0.0002752054539934,0.9800000190734864,0.9800000190734864,4.407917850987068,0.0,0.0927157915139013,0.0,218.7995897506172,2050.64129104971,2050.64129104971,754.5480891154692,2276.7591324682894,5.0,3.5478942826312324e-05,24.428571428571427,7.346529751645114,2.276759132468289,889.8558246828143,0.0041891444536554,0.0646017568942969,0,0,0,0,0,0,0,5.5,4.407917850987068,21.03111111111111,0.9800000190734864,0.0,889.7056516724336,5409.428571428572
0.0165578854964486,0.24240993,0.1604811827828655,0.1952819,8.936037328459032e-07,0.29713866,0.0008319815237708474,0.94375867,1.579081397217338e-09,-0.0085010845,5.615854694441998e-05,0.78865147,0.0,0.13234094,0,1,0,0,0,0,0,1623849300.0,0.8487119069799073,89.64285714285714,0.1775808205930443,0.1932663495983765,2.899709506441764,17.34352831783227,34.938271604938265,7.715907906400002e-06,785075638.8571428,0.0,4322302.804722223,9.0,0.0,16537784480.11111,0.3690974518626069,21.03111111111111,0.0,1434.428571428571,125696605.28571428,1156767.2857142857,5409.428571428572,5.5,0.000274423610156,0.9800000190734864,0.9800000190734864,4.407917850987068,0.0,0.0928451063151926,0.0,218.7995897506172,2050.64129104971,2050.64129104971,754.5480891154692,2276.7591324682894,5.0,3.583071984005049e-05,24.714285714285715,7.346529751645114,2.276759132468289,889.7056516724336,0.0041891444536554,0.0646017568942969,0,1,0,0,0,0,0,5.5,8.51643281604726,22.164444444444445,0.9787500202655792,0.0,889.555478662053,5430.0
0.03962128714056796,0.22440825,0.8637053244479332,0.2942909,4.146941980423778e-06,0.32722476,0.0020117119300912373,0.921272,0.00012556946049924956,-0.013317848,1.2224132508744557e-05,0.8140123,6.289763364059853e-15,0.11092986,0,1,0,0,0,0,0,1623849600.0,0.8487046239964857,90.02285714285713,0.1775892765141624,0.1932662782530764,2.899719006732063,17.34349819322054,30.38271604938272,7.668749924942857e-06,785075638.8571428,0.0,4322516.472916666,9.0,0.0,16540432719.0,0.3826481025681328,22.164444444444445,0.0,1434.428571428571,126172120.57142857,1162938.4285714286,5430.0,5.5,0.0002735786095582,0.9787500202655792,0.9787500202655792,8.51643281604726,0.0,0.1949745343534632,0.0,218.6289052385424,2051.8427536001204,2051.8427536001204,748.9711736561078,2276.64326449034,4.444444444444445,8.744468020375856e-05,23.875,8.105815185063712,2.2197474597742226,889.555478662053,0.0036747859899893,0.0754957619461075,0,1,0,0,0,0,0,6.4,4.73484470020513,24.87,0.9787500202655792,0.0,889.4053056516724,4783.375
0.13731431463456334,0.29334694,0.41361927594421294,0.21626735,2.397386214573856e-06,0.3599987,0.0010228203919531906,0.93809515,1.0450560608125473e-06,-0.008523171,5.0762941629042195e-05,0.8041518,0.0,0.11637558,0,1,0,0,0,0,0,1623849900.0,0.8486957172131429,79.14125,0.177599913051432,0.1932661722586299,2.899737107055038,17.34366693862804,25.592592592592595,8.976058598425e-06,785014784.0,0.0,4322721.972361111,9.0,0.0,16542639297.333334,0.3802960554452099,24.87,0.0,1274.0,110895382.375,1023179.625,4783.375,6.4,0.0882463667109396,0.9787500202655792,0.9787500202655792,4.73484470020513,0.0,0.197390548162591,0.0,218.5729365335388,2051.312433449461,2051.312433449461,748.7884331612811,2276.057453100105,5.0,0.0001369335344054,25.375,7.891407833675219,2.276057453100105,889.4053056516724,0.004312245375539,0.0747269503162451,0,1,0,0,0,0,0,6.4,4.73484470020513,27.25,0.9787500202655792,0.0,889.2551326412918,4804.25
0.1371475739432436,0.29364163,0.40496214970994837,0.2153971,4.3198733750258205e-06,0.39733672,0.0012492012128112896,0.9293065,1.0328803329467439e-06,-0.0082988795,4.2565648278864106e-05,0.8066325,0.0,0.11655907,0,1,0,0,0,0,0,1623850200.0,0.8486851665074437,79.49625,0.177591312866389,0.1932661526691029,2.89975711140726,17.343886467838534,28.049382716049383,8.3260174608875e-06,785080320.0,0.0,4322918.993472222,9.0,0.0,16544888689.11111,0.3781121123873402,27.25,0.0,1274.125,111378964.125,1029050.0,4804.25,6.4,0.0247243630188684,0.9787500202655792,0.9787500202655792,4.73484470020513,0.0,0.197390548162591,0.0,218.5729365335388,2051.312433449461,2051.312433449461,748.7884331612811,2276.057453100105,5.0,0.0001369335344054,24.875,7.891407833675219,2.276057453100105,889.2551326412918,0.004312245375539,0.0747269503162451,0,1,0,0,0,0,0,6.4,5.480126114298454,26.922222222222224,0.9777777989705404,0.0,889.1049596309111,4830.375
0.20607079204865963,0.3089125,0.6876716065266857,0.24567716,1.3675628947406384e-05,0.40034094,0.0018965771707743827,0.9180762,4.4336899665235455e-05,-0.011988312,3.0869061264399084e-05,0.83474934,6.500041475873951e-18,0.11212094,0,1,0,0,0,0,0,1623850500.0,0.8486772535587334,79.82750000000001,0.1775779235516957,0.1932664721712201,2.899770563492572,17.343949787483453,51.99999999999999,7.903655724325e-06,785080320.0,0.0,4323129.490138889,9.0,0.0,16547133984.666666,0.394159365988072,26.922222222222224,0.0,1274.25,111867286.375,1034736.0,4830.375,6.4,0.0146365603863997,0.9777777989705404,0.9811111291249592,5.480126114298454,0.0,0.178791245490822,0.0,217.58320875278355,2045.5263958704204,2045.5263958704204,738.7071056561476,2267.983912235367,4.555555555555555,0.0001200955400523,21.88888888888889,7.438376497601862,2.0721265268738147,889.1049596309111,0.0038331070004791,0.0822002913294811,0,1,0,0,0,0,0,6.4,5.347295862243204,29.34222222222222,0.9777777989705404,0.0,888.9547866205305,4851.25
0.1946890739530323,0.30221835,0.6020324707638454,0.23429313,5.745045928209825e-05,0.4330902,0.0020456860085993067,0.9167267,1.9635638026335206e-05,-0.009716586,2.6974448116400052e-05,0.8268677,0.0,0.10507189,0,1,0,0,0,0,0,1623850800.0,0.848665527325339,71.33333333333333,0.1775932300487717,0.1932671143550031,2.899807376431139,17.34448716524809,38.11111111111112,0.0004096380161234,785025706.6666666,0.0,4323320.7108333325,9.0,0.0,16549556039.666666,0.3573260578200405,29.34222222222222,0.0,1138.3333333333333,99876845.1111111,1040677.625,4851.25,6.4,0.0103010254704914,0.9777777989705404,0.9777777989705404,5.347295862243204,0.0,0.2227691970911328,0.0,217.9780588215345,2049.2914393642773,2049.2914393642773,739.9463834068351,2272.133433111671,5.0,0.0001519657674091,24.77777777777778,8.91215977040534,2.272133433111671,888.9547866205305,0.0043902100645459,0.0817205680158909,0,1,0,0,0,0,0,6.4,5.347295862243204,30.482222222222227,0.9777777989705404,0.0,888.8046136101499,4336.222222222223
0.1608444879026696,0.29487604,0.5956010058337331,0.23480201,0.00023879771869135142,0.44734463,0.001988162076176087,0.9147438,6.58476384358331e-06,-0.011313496,2.932083687760136e-05,0.8244905,0.0,0.09959607,0,1,0,0,0,0,0,1623851100.0,0.8486541823366657,71.64111111111112,0.1776132754062128,0.1932680300404538,2.8998496546956343,17.34490381562882,36.04938271604938,8.303064729411111e-06,785054833.7777778,0.0,4323513.715,9.0,0.0,16551999989.555555,0.3819482214718199,30.482222222222227,0.0,1150.4444444444443,100379544.33333331,930481.2222222222,4336.222222222223,6.4,0.0080850909609943,0.9777777989705404,0.9777777989705404,5.347295862243204,0.0,0.2230221967278051,0.0,217.9780588215345,2049.2914393642773,2049.2914393642773,739.9463834068351,2272.133433111671,5.0,0.0001558645255279,25.0,8.91215977040534,2.272133433111671,888.8046136101499,0.0044315880967314,0.0816984275134861,0,1,0,0,0,0,0,6.4,5.347295862243204,31.91111111111111,0.9777777989705404,0.0,888.6544405997693,4359.222222222223
0.1556728223763732,0.293347,0.5888605723469119,0.23418866,0.0014139397018371606,0.46466327,0.0021497692440465297,0.9122807,5.647249633623297e-06,-0.011603272,2.8071796480225502e-05,0.82430893,0.0,0.0995457,0,1,0,0,0,0,0,1623851400.0,0.8486421043034029,71.98777777777778,0.1776344228751418,0.1932695390614228,2.899871356460458,17.345254764633108,31.59259259259259,7.886004676688888e-06,785083960.8888888,0.0,4323702.872361111,9.0,0.0,16554742738.77778,0.4053299166814044,31.91111111111111,0.0,1150.4444444444443,100863588.8888889,936118.5555555556,4359.222222222223,6.4,0.0066511670851503,0.9777777989705404,0.9777777989705404,5.347295862243204,0.0,0.2229430425811036,0.0,217.9780588215345,2049.2914393642773,2049.2914393642773,739.9463834068351,2272.133433111671,5.0,5.927577084937099e-05,25.22222222222222,8.91215977040534,2.272133433111671,888.6544405997693,0.0044315880967314,0.0816984275134861,0,1,0,0,0,0,0,6.4,5.347295862243204,31.98444444444445,0.9777777989705404,0.0,888.5042675893886,4381.333333333333
